question,answer
What is the 1% rule for rental property?,"The 1% rule in real estate investing states that a rental property's monthly rent should be at least 1% of its purchase price to potentially generate positive cash flow. A $200,000 property should rent for at least $2,000 per month. The rule is a quick screening filter, not a comprehensive analysis tool; it must be supplemented with full cash flow analysis including vacancy, maintenance, property management, taxes, and insurance."
What is the 50% rule for rental property cash flow?,"The 50% rule estimates that approximately 50% of gross rental income will be consumed by operating expenses (excluding mortgage payments) including property taxes, insurance, maintenance, vacancy, and property management. The remaining 50% is used to cover the mortgage, with whatever remains being cash flow. The rule simplifies cash flow estimation but actual expenses can deviate significantly based on property age, location, and management approach."
What is house hacking?,"House hacking involves purchasing a multi-unit property (duplex, triplex, or quadplex), living in one unit, and renting out the others to offset or eliminate your housing costs. It allows an owner-occupant to access favorable residential mortgage financing while building a rental income stream. House hacking is one of the most effective strategies for young investors to simultaneously reduce living costs and build a real estate portfolio with minimal capital."
What is geographic arbitrage?,"Geographic arbitrage is the strategy of earning income at higher rates (typically from remote work, online businesses, or high-income careers) while living in lower cost-of-living locations. By maintaining a high-income lifestyle income while dramatically reducing expenses through location choice, the savings rate can be dramatically increased. The rise of remote work has made domestic geographic arbitrage (moving from expensive to affordable cities) increasingly accessible."
What is geoarbitrage for retirement?,"Geoarbitrage for retirement involves retiring to a lower cost-of-living country or region where the same retirement income provides a dramatically higher standard of living. Popular destinations include Portugal, Mexico, Thailand, Colombia, and Eastern Europe, where U.S. retirement income can provide a comfortable life at a fraction of the domestic cost. This strategy effectively reduces the financial independence number required, enabling earlier retirement."
What is early retirement planning (FIRE movement basics)?,"The FIRE (Financial Independence, Retire Early) movement is built on aggressively saving 40-70% of income, investing in low-cost index funds, and reaching a portfolio of 25 times annual expenses to achieve financial independence. FIRE practitioners often retire 10-30 years before traditional retirement age. Key variants include Lean FIRE (minimalist lifestyle), Fat FIRE (maintaining a high standard of living), and Coast FIRE (saving enough that growth alone will fund retirement)."
What is the 25x rule (FIRE)?,"The 25x rule states that you need 25 times your annual expenses invested in a diversified portfolio to safely retire, derived from the 4% safe withdrawal rate (1 divided by 4% equals 25). If you spend $40,000 per year, you need $1 million. The rule provides a simple, concrete savings target but assumes a 30-year retirement; longer retirements or periods of low market returns may require a larger multiple."
What is FU money?,"FU money is a slang term for the amount of savings that gives someone genuine freedom to walk away from an unsatisfying job, relationship, or situation without immediate financial panic. It is not necessarily full financial independence; rather, it is the financial cushion (often 1-3 years of expenses) that creates negotiating power and reduces tolerance for bad working conditions. Having FU money fundamentally changes one's relationship to work and authority."
What is a financial safety net?,"A financial safety net is the combination of liquid savings, insurance coverage, and credit availability that protects against financial ruin from unexpected adverse events. It includes an emergency fund (3-6 months of expenses), adequate health, disability, and life insurance, and ideally an available home equity line of credit or low-rate credit as a backup. A robust safety net allows investors to take long-term career and investment risks knowing short-term disruptions will not be catastrophic."
What is catastrophic health insurance?,"Catastrophic health insurance is a high-deductible, low-premium plan that covers only major medical events after a very large deductible (typically $8,000+ per year) is met. It is available to people under 30 or those who qualify for a hardship exemption and is designed to protect against financial devastation from serious illness while keeping premiums low. It is most appropriate for healthy young people with sufficient emergency savings to cover the deductible."
What is short-term disability vs long-term disability?,"Short-term disability (STD) insurance replaces 60-70% of income for 3-6 months after an illness or injury. Long-term disability (LTD) insurance kicks in after STD ends and can provide income replacement for years or until retirement age for qualifying disabilities. LTD is the more critical coverage because it protects against the catastrophic financial impact of being unable to work for an extended period; a disability during peak earning years is statistically more likely than premature death."
What is umbrella insurance and who needs it?,"Umbrella insurance provides an additional $1-5 million (or more) of liability coverage beyond home, auto, and other underlying policies, protecting against large lawsuits. It covers situations like serious auto accidents where medical costs and legal judgments exceed primary auto policy limits, or personal injury claims on your property. Anyone with meaningful assets, a home, or teenagers driving should seriously consider umbrella coverage; it typically costs only $200-500 per year for $1 million in protection."
What is identity theft protection?,"Identity theft protection services monitor credit reports, public records, and dark web databases for unauthorized use of personal information, alerting individuals to potential fraud. They often include insurance coverage for losses and recovery services to restore credit and resolve fraudulent accounts. While monitoring services provide useful alerts, the most effective protections are proactive: freezing your credit at all three bureaus and using unique passwords with two-factor authentication."
What is a credit freeze?,"A credit freeze (security freeze) restricts access to your credit file, preventing lenders from pulling your credit and therefore preventing fraudsters from opening new accounts in your name. Freezes are free, can be placed and lifted instantly at all three bureaus (Equifax, Experian, TransUnion), and have no impact on your existing accounts or credit score. A credit freeze is the single most effective tool for preventing new-account identity theft."
What is a fraud alert on credit report?,"A fraud alert is a notice placed on your credit report requesting that lenders take extra steps to verify your identity before extending credit in your name. An initial fraud alert lasts one year; a victim alert (if you have been a victim of identity theft) lasts seven years; an active duty alert is available for military members. Unlike a freeze, a fraud alert does not block credit pulls but requests heightened verification."
How to protect against financial fraud?,"Protecting against financial fraud requires: freezing your credit at all three bureaus, using unique strong passwords and two-factor authentication on all financial accounts, monitoring accounts weekly for unauthorized transactions, never sharing account credentials over the phone or email, and being alert to phishing attempts. Regularly reviewing free credit reports at AnnualCreditReport.com and signing up for account transaction alerts are additional layers of defense."
What is social engineering in financial fraud?,"Social engineering in financial fraud involves manipulating individuals through deception and psychological pressure to voluntarily give up money or account credentials, rather than hacking systems directly. Common tactics include impersonating banks, government agencies (IRS, Social Security), or tech support, creating urgency or fear, and requesting wire transfers or gift card payments. Legitimate institutions never request payment in gift cards or cryptocurrency, which are hallmarks of social engineering scams."
What are SIM swapping attacks on financial accounts?,"SIM swapping is a fraud where a criminal convinces a mobile carrier to transfer the victim's phone number to a SIM card they control, intercepting SMS-based two-factor authentication codes and gaining access to financial accounts. High-profile cryptocurrency thefts have often involved SIM swapping. Protection includes using an authentication app (like Google Authenticator) instead of SMS for 2FA, placing a PIN on your mobile account, and using a security key for critical financial accounts."
What is a financial power of attorney?,"A financial power of attorney (POA) is a legal document authorizing a trusted person (the agent) to manage financial decisions on your behalf if you become incapacitated. Without a POA, courts must appoint a guardian through a costly and time-consuming process. A durable POA remains in effect even if you become incapacitated; a springing POA only activates upon incapacity. It is a foundational estate planning document that everyone should have."
What is a joint account (pros and cons)?,"A joint bank or investment account is owned equally by two or more people, with each owner having full access to and control over the funds. Pros include simplified household finances, easy access for a spouse in emergencies, and automatic survivorship rights. Cons include lack of financial privacy, equal exposure to a co-owner's creditors, and complications if the relationship ends in divorce or conflict."
What is a money date (couples finance)?,"A money date is a regularly scheduled, intentional conversation between partners about finances—reviewing accounts, progress toward goals, upcoming large expenses, and any financial concerns or disagreements. Monthly money dates prevent financial disconnects and resentment from building, align partners on priorities, and turn money management into a shared activity rather than a source of conflict. Financial therapists widely recommend them as one of the most effective couples money habits."
How couples should manage money (joint vs separate)?,"Couples can manage money with full joint accounts (all income and expenses combined), full separation (each pays proportional share), or a hybrid approach (joint account for household expenses, separate accounts for personal spending). Research suggests the hybrid or fully joint approach tends to produce higher savings rates and relationship satisfaction. The key is that both partners understand the full financial picture, contribute to shared goals, and have some personal spending autonomy."
What is financial infidelity?,"Financial infidelity occurs when one partner in a relationship secretly makes financial decisions—hiding spending, debt, accounts, or income—from the other. Common forms include hidden credit cards, undisclosed debt, secret savings accounts, and concealed purchases. Financial infidelity erodes trust, can cause significant financial damage, and is a leading cause of divorce. Transparency and regular joint financial reviews are the primary prevention."
What is financial therapy?,"Financial therapy is a practice integrating financial planning knowledge with therapeutic techniques to address the emotional, psychological, and behavioral aspects of money management. It is used to address financial anxiety, compulsive spending, financial trauma, money avoidance, and financial conflicts in relationships. The Financial Therapy Association certifies practitioners who blend financial planning expertise with counseling skills."
What is a certified financial planner (CFP)?,"A Certified Financial Planner (CFP) is a professional designation awarded by the CFP Board to financial advisors who complete extensive education requirements, pass a rigorous 170-question exam, fulfill work experience requirements, and commit to ethical standards. CFPs are trained in comprehensive financial planning including investments, taxes, retirement, insurance, estate planning, and education funding. The CFP designation is widely considered the gold standard for financial planning professionals."
What is fee-only vs commission-based financial advisor?,"A fee-only financial advisor is compensated exclusively by client fees (hourly, flat fee, or percentage of assets), with no commissions from financial products. A commission-based advisor earns compensation from selling financial products, creating potential conflicts of interest. Fee-only advisors operating as fiduciaries are generally aligned with client interests; commission-based advisors may be incentivized to recommend products that pay higher commissions rather than those best suited to the client."
