question,answer
What is Sortino ratio?,"The Sortino ratio measures risk-adjusted return using only downside deviation (the standard deviation of negative returns) rather than total standard deviation, penalizing only harmful volatility rather than upside volatility. It is considered a more relevant risk metric than the Sharpe ratio for many investors who care primarily about protecting against losses. A higher Sortino ratio indicates better return per unit of downside risk."
What is maximum drawdown?,"Maximum drawdown measures the largest peak-to-trough decline in portfolio value over a specified period, representing the worst-case loss an investor would have experienced if they bought at the peak and sold at the trough. It is the primary risk metric for capital preservation-focused investors and is particularly important for retirees making withdrawals. Strategies with similar average returns but different maximum drawdowns can produce dramatically different real-world investor outcomes due to behavioral responses to large losses."
What is Calmar ratio?,"The Calmar ratio measures risk-adjusted return by dividing the annualized compound return by the maximum drawdown over the same period. A higher Calmar ratio indicates better return generated per unit of maximum loss. It is particularly popular in the hedge fund and managed futures industry where drawdown control is a primary focus, and where the Sharpe ratio alone does not fully capture tail risk."
What is time-weighted vs money-weighted return?,"Time-weighted return (TWR) measures the compound growth of one dollar invested over a period, eliminating the impact of the timing and size of cash flows—the standard measure for evaluating manager performance. Money-weighted return (MWR, or IRR) reflects the actual return experienced by the investor including the timing and size of their contributions and withdrawals. MWR better reflects the investor's personal experience; TWR better measures manager skill independent of client cash flow decisions."
What is performance attribution?,"Performance attribution is the process of decomposing a portfolio's return relative to a benchmark into specific sources including asset allocation decisions, security selection, and factor exposures. It allows investors to determine whether outperformance came from skillful stock picking, sector bets, factor tilts, or simply good luck. Multi-factor attribution models are essential for institutional investors evaluating whether managers are generating genuine alpha or merely taking systematic factor risks."
What is benchmark selection for portfolio evaluation?,"Selecting an appropriate benchmark is critical to fairly evaluating portfolio performance, as an ill-chosen benchmark can make mediocre managers appear skilled or skilled managers appear mediocre. A small-cap value manager should be compared to a small-cap value benchmark, not the S&P 500. The benchmark should be investable (a real alternative the investor could have chosen), specified in advance, and reflective of the actual strategy being pursued."
What is the endowment model of investing?,"The endowment model is an institutional investment approach pioneered by Yale and Harvard university endowments that allocates heavily to alternative investments including private equity, venture capital, real assets, and hedge funds, while underweighting public equities and bonds. It seeks to capture illiquidity premiums and diversification benefits not available in public markets. The model requires long time horizons, tolerance for illiquidity, and access to top-tier alternative managers—advantages most individual investors do not possess."
What is the Yale model (David Swensen)?,"The Yale model, developed by David Swensen during his legendary tenure as Yale's Chief Investment Officer from 1985 to 2021, generated extraordinary long-term returns by aggressively pursuing alternatives (private equity, venture capital, real assets, absolute return) and minimizing traditional stocks and bonds. Swensen's approach emphasized the illiquidity premium, manager selection skill, and alignment of incentives with investment managers. Yale's endowment grew from $1 billion to $42 billion under Swensen, influencing how endowments and foundations worldwide construct portfolios."
What is the Norway model (sovereign wealth fund)?,"The Norway model refers to the investment approach of Norway's Government Pension Fund Global, the world's largest sovereign wealth fund at over $1.5 trillion. Unlike the Yale model's embrace of alternatives, the Norway model maintains very high allocations to publicly traded equities (approximately 70%) and bonds globally, implementing through low-cost passive management and ethical exclusion screens. Its emphasis on transparency, low costs, and long-term passive exposure makes it more replicable for large institutional investors than the Yale endowment model."
What is mission-related investing?,"Mission-related investing (MRI) is a strategy used by foundations and nonprofits to align a portion of their investment portfolio with their philanthropic mission, beyond traditional program-related investments. It encompasses ESG screening, impact investing, shareholder advocacy, and community development finance investments. Unlike program-related investments (which accept below-market returns for mission alignment), MRIs typically seek market-rate returns while also advancing the organization's mission."
What is impact investing?,"Impact investing targets investments in companies, organizations, and funds with the explicit intention of generating measurable positive social or environmental impact alongside a financial return. The impact must be intentional, measurable, and additive (not something that would have happened anyway). Impact investing ranges from market-rate-return investments (e.g., green bonds, community development finance) to concessionary impact investments that accept below-market returns to maximize social outcomes."
